FID,Join_Count,TARGET_FID,biosum_con,ID,biosum_plo,lat,lon,Id_1,gridcode,prob
1728,1,1728,1.20141E+24,1729,1.20141E+23,40.398815,-121.328156,49235,3822,0.3822
1729,1,1729,1.20141E+24,1730,1.20141E+23,36.779689,-121.528738,145675,7574,0.7574
1730,1,1730,1.20141E+24,1731,1.20141E+23,34.26713,-117.269357,239515,12256,1.2256
1731,1,1731,1.20141E+24,1732,1.20141E+23,34.28472,-116.948489,238826,4017,0.4017
1732,0,1732,1.20141E+24,1733,1.20141E+23,38.156239,-121.2135,0,0,0
1733,1,1733,1.20141E+24,1734,1.20141E+23,35.221538,-120.789423,199587,6914,0.6914
1734,1,1734,1.20141E+24,1735,1.20141E+23,37.230859,-122.168423,132136,14360,1.436
1735,1,1735,1.20141E+24,1736,1.20141E+23,37.262526,-122.311776,130842,3605,0.3605
1736,0,1736,1.20141E+24,1737,1.20141E+23,37.166489,-121.704703,0,0,0
1737,1,1737,1.20141E+24,1738,1.20141E+23,37.118627,-122.048752,135723,8688,0.8688
1738,1,1738,1.20141E+24,1739,1.20141E+23,37.087393,-121.85502,136882,15101,1.5101
1739,1,1739,1.20141E+24,1740,1.20141E+23,40.913765,-121.545049,32495,2344,0.2344
1740,1,1740,1.20141E+24,1741,1.20141E+23,41.077216,-121.573221,27414,1257,0.1257
1741,1,1741,1.20141E+24,1742,1.20141E+23,40.523958,-121.660287,44905,1980,0.198
1742,1,1742,1.20141E+24,1743,1.20141E+23,41.184362,-122.208001,23738,3533,0.3533
1743,1,1743,1.20141E+24,1744,1.20141E+23,40.778606,-122.641454,35993,3774,0.3774
1744,1,1744,1.20141E+24,1745,1.20141E+23,40.999877,-121.715988,29764,1529,0.1529
1745,1,1745,1.20141E+24,1746,1.20141E+23,41.001186,-122.036968,29433,3795,0.3795
1746,1,1746,1.20141E+24,1747,1.20141E+23,40.719435,-121.844476,38202,1191,0.1191
1747,1,1747,1.20141E+24,1748,1.20141E+23,40.856702,-121.688933,33915,1346,0.1346
1748,1,1748,1.20141E+24,1749,1.20141E+23,41.036536,-121.876845,28564,1751,0.1751
1749,1,1749,1.20141E+24,1750,1.20141E+23,41.014131,-122.175425,29121,8387,0.8387
1750,1,1750,1.20141E+24,1751,1.20141E+23,40.865324,-121.872235,33620,300,0.03
1751,1,1751,1.20141E+24,1752,1.20141E+23,41.091081,-122.287851,26471,4744,0.4744
1752,1,1752,1.20141E+24,1753,1.20141E+23,41.000745,-122.550906,29092,4449,0.4449
1753,1,1753,1.20141E+24,1754,1.20141E+23,40.694695,-121.677973,39183,2202,0.2202
1754,1,1754,1.20141E+24,1755,1.20141E+23,40.593322,-121.526143,42621,1735,0.1735
1755,1,1755,1.20141E+24,1756,1.20141E+23,40.741512,-121.524105,37903,3424,0.3424
1756,1,1756,1.20141E+24,1757,1.20141E+23,40.976029,-122.36212,30026,4922,0.4922
1757,1,1757,1.20141E+24,1758,1.20141E+23,40.717733,-121.38953,38561,2581,0.2581
1758,1,1758,1.20141E+24,1759,1.20141E+23,39.541312,-120.135066,73963,2840,0.284
1759,1,1759,1.20141E+24,1760,1.20141E+23,39.525913,-120.489283,74176,1997,0.1997
1760,1,1760,1.20141E+24,1761,1.20141E+23,39.500177,-120.77704,74889,3009,0.3009
1761,1,1761,1.20141E+24,1762,1.20141E+23,39.450873,-120.907965,76049,3871,0.3871
1762,1,1762,1.20141E+24,1763,1.20141E+23,39.69338,-120.439437,70170,3275,0.3275
1763,1,1763,1.20141E+24,1764,1.20141E+23,41.393998,-123.529155,16229,4039,0.4039
1764,1,1764,1.20141E+24,1765,1.20141E+23,41.378681,-121.936727,17757,2058,0.2058
1765,1,1765,1.20141E+24,1766,1.20141E+23,41.535979,-123.60141,12294,4872,0.4872
1766,1,1766,1.20141E+24,1767,1.20141E+23,41.294595,-122.420688,20111,5464,0.5464
1767,1,1767,1.20141E+24,1768,1.20141E+23,41.318275,-122.440516,19500,2580,0.258
1768,1,1768,1.20141E+24,1769,1.20141E+23,41.297256,-122.089405,20433,2927,0.2927
1769,1,1769,1.20141E+24,1770,1.20141E+23,41.448108,-122.909705,15188,3323,0.3323
1770,1,1770,1.20141E+24,1771,1.20141E+23,41.231472,-123.040703,21570,4044,0.4044
1771,1,1771,1.20141E+24,1772,1.20141E+23,41.286486,-122.723522,20087,2481,0.2481
1772,1,1772,1.20141E+24,1773,1.20141E+23,41.254999,-123.201888,20950,5120,0.512
1773,1,1773,1.20141E+24,1774,1.20141E+23,41.548056,-123.404485,12030,3851,0.3851
1774,1,1774,1.20141E+24,1775,1.20141E+23,41.807938,-122.153137,5406,2046,0.2046
1775,1,1775,1.20141E+24,1776,1.20141E+23,41.346667,-121.765234,18952,3511,0.3511
1776,1,1776,1.20141E+24,1777,1.20141E+23,41.95258,-122.671608,1193,2788,0.2788
1777,1,1777,1.20141E+24,1778,1.20141E+23,41.192159,-123.336402,22746,5762,0.5762
1778,1,1778,1.20141E+24,1779,1.20141E+23,41.564246,-121.636061,12729,2284,0.2284
1779,1,1779,1.20141E+24,1780,1.20141E+23,41.751395,-122.80829,6727,5556,0.5556
1780,1,1780,1.20141E+24,1781,1.20141E+23,41.307534,-122.908695,19464,2761,0.2761
1781,1,1781,1.20141E+24,1782,1.20141E+23,41.48499,-122.102114,14695,4740,0.474
1782,1,1782,1.20141E+24,1783,1.20141E+23,41.192901,-121.747236,23774,1216,0.1216
1783,1,1783,1.20141E+24,1784,1.20141E+23,41.682129,-123.40484,8051,7428,0.7428
1784,1,1784,1.20141E+24,1785,1.20141E+23,41.937824,-123.005144,1417,3019,0.3019
1785,1,1785,1.20141E+24,1786,1.20141E+23,41.890222,-123.339719,2440,6559,0.6559
1786,1,1786,1.20141E+24,1787,1.20141E+23,41.83635,-122.314487,4584,2553,0.2553
1787,1,1787,1.20141E+24,1788,1.20141E+23,41.661224,-122.624666,9238,2792,0.2792
1788,1,1788,1.20141E+24,1789,1.20141E+23,41.739836,-123.267961,6692,5774,0.5774
1789,1,1789,1.20141E+24,1790,1.20141E+23,41.690048,-123.609773,7754,2515,0.2515
1790,1,1790,1.20141E+24,1791,1.20141E+23,41.500351,-121.792524,14439,2935,0.2935
1791,1,1791,1.20141E+24,1792,1.20141E+23,41.683187,-121.98046,8996,2477,0.2477
1792,1,1792,1.20141E+24,1793,1.20141E+23,41.529729,-121.505475,13889,2729,0.2729
1793,1,1793,1.20141E+24,1794,1.20141E+23,41.894257,-123.143726,2455,6111,0.6111
1794,1,1794,1.20141E+24,1795,1.20141E+23,41.849076,-123.474396,3464,5152,0.5152
1795,1,1795,1.20141E+24,1796,1.20141E+23,38.669535,-123.128432,93076,5013,0.5013
1796,1,1796,1.20141E+24,1797,1.20141E+23,38.648632,-122.664556,94099,7160,0.716
1797,1,1797,1.20141E+24,1798,1.20141E+23,38.212321,-122.464595,105297,3595,0.3595
1798,1,1798,1.20141E+24,1799,1.20141E+23,38.742418,-123.277828,91432,4593,0.4593
1799,1,1799,1.20141E+24,1800,1.20141E+23,38.459459,-122.952511,98842,5073,0.5073
1800,1,1800,1.20141E+24,1801,1.20141E+23,38.647604,-122.979598,93829,6053,0.6053
1801,1,1801,1.20141E+24,1802,1.20141E+23,38.838648,-122.846087,89336,7426,0.7426
1802,1,1802,1.20141E+24,1803,1.20141E+23,39.2099,-121.791069,81682,3213,0.3213
1803,1,1803,1.20141E+24,1804,1.20141E+23,40.377888,-121.635572,49851,2183,0.2183
1804,1,1804,1.20141E+24,1805,1.20141E+23,40.252828,-121.46542,53873,2148,0.2148
1805,1,1805,1.20141E+24,1806,1.20141E+23,40.263928,-122.888335,52597,5359,0.5359
1806,1,1806,1.20141E+24,1807,1.20141E+23,39.820171,-122.681802,65996,8573,0.8573
1807,1,1807,1.20141E+24,1808,1.20141E+23,40.247131,-121.781533,53848,7449,0.7449
1808,1,1808,1.20141E+24,1809,1.20141E+23,39.924918,-122.862154,62897,3845,0.3845
1809,1,1809,1.20141E+24,1810,1.20141E+23,40.412223,-123.39761,47428,6817,0.6817
1810,1,1810,1.20141E+24,1811,1.20141E+23,40.7637,-123.457104,35623,1942,0.1942
1811,1,1811,1.20141E+24,1812,1.20141E+23,41.153933,-122.558382,24323,2953,0.2953
1812,1,1812,1.20141E+24,1813,1.20141E+23,40.267063,-123.359711,52259,5820,0.582
1813,1,1813,1.20141E+24,1814,1.20141E+23,40.741662,-123.507314,36230,4535,0.4535
1814,1,1814,1.20141E+24,1815,1.20141E+23,40.913986,-123.472841,31154,4100,0.41
1815,1,1815,1.20141E+24,1816,1.20141E+23,40.410651,-123.20015,47443,5329,0.5329
1816,1,1816,1.20141E+24,1817,1.20141E+23,40.452983,-123.071163,46139,6273,0.6273
1817,1,1817,1.20141E+24,1818,1.20141E+23,40.585162,-123.402143,41521,7365,0.7365
1818,1,1818,1.20141E+24,1819,1.20141E+23,40.615451,-123.085651,40929,3107,0.3107
1819,1,1819,1.20141E+24,1820,1.20141E+23,40.558027,-123.276279,42488,6295,0.6295
1820,1,1820,1.20141E+24,1821,1.20141E+23,40.309201,-123.063079,51024,5065,0.5065
1821,1,1821,1.20141E+24,1822,1.20141E+23,40.254869,-123.196691,52573,4487,0.4487
1822,1,1822,1.20141E+24,1823,1.20141E+23,40.552077,-122.897189,42844,3224,0.3224
1823,1,1823,1.20141E+24,1824,1.20141E+23,41.091467,-122.687157,26440,3293,0.3293
1824,1,1824,1.20141E+24,1825,1.20141E+23,36.058987,-118.343685,169124,2370,0.237
1825,1,1825,1.20141E+24,1826,1.20141E+23,37.922558,-120.274364,112960,4675,0.4675
1826,1,1826,1.20141E+24,1827,1.20141E+23,38.217905,-120.294529,105880,5420,0.542
1827,1,1827,1.20141E+24,1828,1.20141E+23,38.41153,-120.024253,101030,3580,0.358
1828,1,1828,1.20141E+24,1829,1.20141E+23,38.201408,-120.139683,106386,9564,0.9564
1829,1,1829,1.20141E+24,1830,1.20141E+23,38.053297,-120.149108,109836,8843,0.8843
1830,1,1830,1.20141E+24,1831,1.20141E+23,38.355098,-120.184306,102507,7642,0.7642
1831,1,1831,1.20141E+24,1832,1.20141E+23,38.267922,-120.178833,104698,4292,0.4292
1832,1,1832,1.20141E+24,1833,1.20141E+23,38.25652,-120.016447,104946,6486,0.6486
1833,1,1833,1.20141E+24,1834,1.20141E+23,34.505198,-119.288776,230568,12193,1.2193
1834,1,1834,1.20141E+24,1835,1.20141E+23,39.491468,-121.065042,75103,3954,0.3954
1835,1,1835,1.20151E+24,1836,1.20151E+23,41.979748,-123.75349,182,2153,0.2153
1836,1,1836,1.20151E+24,1837,1.20151E+23,35.06468,-118.56764,205711,3691,0.3691
1837,1,1837,1.20151E+24,1838,1.20151E+23,40.192719,-123.518434,54289,4909,0.4909
1838,1,1838,1.20151E+24,1839,1.20151E+23,37.543532,-121.889528,122598,4968,0.4968
1839,1,1839,1.20151E+24,1840,1.20151E+23,40.147311,-121.411752,57104,4017,0.4017
1840,1,1840,1.20151E+24,1841,1.20151E+23,39.503148,-121.333387,74601,4364,0.4364
1841,1,1841,1.20151E+24,1842,1.20151E+23,39.685863,-121.538399,70087,5589,0.5589
1842,1,1842,1.20151E+24,1843,1.20151E+23,39.658425,-121.357566,70793,8426,0.8426
1843,1,1843,1.20151E+24,1844,1.20151E+23,39.956283,-121.694144,62691,3273,0.3273
1844,1,1844,1.20151E+24,1845,1.20151E+23,39.706061,-121.229552,69626,7371,0.7371
1845,1,1845,1.20151E+24,1846,1.20151E+23,39.56424,-121.196732,73175,5408,0.5408
1846,1,1846,1.20151E+24,1847,1.20151E+23,40.001234,-121.565701,61569,3575,0.3575
1847,2,1847,1.20151E+24,1848,1.20151E+23,38.456693,-120.317458,99747,4286,0.4286
1848,1,1848,1.20151E+24,1849,1.20151E+23,38.307499,-120.427291,103723,2134,0.2134
1849,1,1849,1.20151E+24,1850,1.20151E+23,38.370318,-120.544875,101980,9182,0.9182
1850,1,1850,1.20151E+24,1851,1.20151E+23,38.455858,-120.438708,99987,4604,0.4604
1851,1,1851,1.20151E+24,1852,1.20151E+23,37.80004,-122.057086,115587,13086,1.3086
1852,1,1852,1.20151E+24,1853,1.20151E+23,38.614326,-120.499075,95712,5605,0.5605
1853,1,1853,1.20151E+24,1854,1.20151E+23,38.887441,-120.716459,88975,6987,0.6987
1854,0,1854,1.20151E+24,1855,1.20151E+23,38.938412,-120.041305,0,0,0
1855,1,1855,1.20151E+24,1856,1.20151E+23,38.60674,-120.78552,95945,5968,0.5968
1856,1,1856,1.20151E+24,1857,1.20151E+23,38.779313,-120.32759,91600,8339,0.8339
1857,1,1857,1.20151E+24,1858,1.20151E+23,38.597523,-120.311816,96239,6832,0.6832
1858,1,1858,1.20151E+24,1859,1.20151E+23,38.935253,-120.832929,87783,2968,0.2968
1859,1,1859,1.20151E+24,1860,1.20151E+23,37.088961,-119.155374,137291,5750,0.575
1860,0,1860,1.20151E+24,1861,1.20151E+23,37.231609,-119.167949,0,0,0
1861,1,1861,1.20151E+24,1862,1.20151E+23,37.187888,-119.294252,134296,8979,0.8979
1862,1,1862,1.20151E+24,1863,1.20151E+23,39.713934,-122.633957,68797,6879,0.6879
1863,1,1863,1.20151E+24,1864,1.20151E+23,39.74585,-122.805749,68019,4838,0.4838
1864,1,1864,1.20151E+24,1865,1.20151E+23,41.103562,-123.792589,24842,2352,0.2352
1865,1,1865,1.20151E+24,1866,1.20151E+23,41.224594,-123.835568,21203,805,0.0805
1866,1,1866,1.20151E+24,1867,1.20151E+23,41.224594,-123.835568,21203,805,0.0805
1867,1,1867,1.20151E+24,1868,1.20151E+23,40.609895,-123.865871,40257,3237,0.3237
1868,1,1868,1.20151E+24,1869,1.20151E+23,40.304397,-123.837101,50319,1159,0.1159
1869,1,1869,1.20151E+24,1870,1.20151E+23,40.560879,-124.0202,41473,1342,0.1342
1870,1,1870,1.20151E+24,1871,1.20151E+23,40.842013,-123.809296,32913,1834,0.1834
1871,1,1871,1.20151E+24,1872,1.20151E+23,40.937563,-123.776654,29920,1917,0.1917
1872,1,1872,1.20151E+24,1873,1.20151E+23,40.751923,-123.72785,35911,1581,0.1581
1873,1,1873,1.20151E+24,1874,1.20151E+23,41.052561,-124.092025,26330,1481,0.1481
1874,1,1874,1.20151E+24,1875,1.20151E+23,41.404344,-123.824036,15657,454,0.0454
1875,1,1875,1.20151E+24,1876,1.20151E+23,40.134767,-123.777942,55749,3151,0.3151
1876,1,1876,1.20151E+24,1877,1.20151E+23,40.33839,-123.730514,49377,1578,0.1578
1877,1,1877,1.20151E+24,1878,1.20151E+23,40.397492,-123.980975,47055,956,0.0956
1878,1,1878,1.20151E+24,1879,1.20151E+23,41.141928,-123.627384,23934,3158,0.3158
1879,1,1879,1.20151E+24,1880,1.20151E+23,40.916714,-123.915778,30518,1694,0.1694
1880,1,1880,1.20151E+24,1881,1.20151E+23,35.431466,-118.591182,191724,7351,0.7351
1881,1,1881,1.20151E+24,1882,1.20151E+23,35.620251,-118.580733,185417,7239,0.7239
1882,1,1882,1.20151E+24,1883,1.20151E+23,35.785883,-118.319378,179467,6777,0.6777
1883,1,1883,1.20151E+24,1884,1.20151E+23,35.774353,-118.5899,180161,6057,0.6057
1884,1,1884,1.20151E+24,1885,1.20151E+23,35.457368,-118.287955,190786,2403,0.2403
1885,1,1885,1.20151E+24,1886,1.20151E+23,39.531138,-122.894121,73102,7756,0.7756
1886,1,1886,1.20151E+24,1887,1.20151E+23,40.35872,-120.87888,50869,3718,0.3718
1887,1,1887,1.20151E+24,1888,1.20151E+23,40.383116,-121.003937,49901,2819,0.2819
1888,1,1888,1.20151E+24,1889,1.20151E+23,40.650335,-121.192452,40762,1523,0.1523
1889,1,1889,1.20151E+24,1890,1.20151E+23,40.339566,-120.820642,51510,3958,0.3958
1890,1,1890,1.20151E+24,1891,1.20151E+23,41.018467,-120.893379,29514,2823,0.2823
1891,1,1891,1.20151E+24,1892,1.20151E+23,40.684515,-120.868402,39879,1991,0.1991
1892,1,1892,1.20151E+24,1893,1.20151E+23,40.493974,-121.123901,45950,1437,0.1437
1893,1,1893,1.20151E+24,1894,1.20151E+23,41.027063,-121.077526,29196,3554,0.3554
1894,1,1894,1.20151E+24,1895,1.20151E+23,37.22804,-119.419916,132936,10623,1.0623
1895,1,1895,1.20151E+24,1896,1.20151E+23,37.33795,-119.609756,129444,4236,0.4236
1896,1,1896,1.20151E+24,1897,1.20151E+23,37.50997,-119.500928,124165,4478,0.4478
1897,1,1897,1.20151E+24,1898,1.20151E+23,37.530821,-119.480756,123596,4627,0.4627
1898,1,1898,1.20151E+24,1899,1.20151E+23,38.08785,-122.689584,108201,4457,0.4457
1899,1,1899,1.20151E+24,1900,1.20151E+23,37.715017,-120.062717,118390,3919,0.3919
1900,1,1900,1.20151E+24,1901,1.20151E+23,39.652744,-123.688387,69716,3588,0.3588
1901,1,1901,1.20151E+24,1902,1.20151E+23,39.708197,-123.405224,68483,4264,0.4264
1902,1,1902,1.20151E+24,1903,1.20151E+23,39.168888,-123.635459,81573,3252,0.3252
1903,1,1903,1.20151E+24,1904,1.20151E+23,39.819518,-123.710986,65356,3505,0.3505
1904,1,1904,1.20151E+24,1905,1.20151E+23,39.478776,-123.527264,73993,5475,0.5475
1905,1,1905,1.20151E+24,1906,1.20151E+23,38.822382,-123.438799,89291,5821,0.5821
1906,1,1906,1.20151E+24,1907,1.20151E+23,39.140642,-123.633297,82243,2458,0.2458
1907,1,1907,1.20151E+24,1908,1.20151E+23,39.493526,-123.677487,73513,2663,0.2663
1908,1,1908,1.20151E+24,1909,1.20151E+23,39.175197,-123.473174,81586,3540,0.354
1909,1,1909,1.20151E+24,1910,1.20151E+23,38.869761,-123.585866,88086,3065,0.3065
1910,1,1910,1.20151E+24,1911,1.20151E+23,39.796054,-123.555831,65933,3604,0.3604
1911,1,1911,1.20151E+24,1912,1.20151E+23,39.850357,-123.125309,64835,4436,0.4436
1912,1,1912,1.20151E+24,1913,1.20151E+23,39.036552,-123.327995,84543,4772,0.4772
1913,1,1913,1.20151E+24,1914,1.20151E+23,41.214447,-120.269371,23573,3017,0.3017
1914,1,1914,1.20151E+24,1915,1.20151E+23,41.48893,-121.428634,15018,2229,0.2229
1915,1,1915,1.20151E+24,1916,1.20151E+23,41.330693,-120.923568,19916,2664,0.2664
1916,1,1916,1.20151E+24,1917,1.20151E+23,41.330693,-120.923568,19916,2664,0.2664
1917,1,1917,1.20151E+24,1918,1.20151E+23,41.62549,-120.97937,11072,2530,0.253
1918,1,1918,1.20151E+24,1919,1.20151E+23,41.366336,-120.323482,18759,2748,0.2748
1919,1,1919,1.20151E+24,1920,1.20151E+23,41.475391,-120.972617,15597,2680,0.268
1920,1,1920,1.20151E+24,1921,1.20151E+23,41.534215,-121.11834,13919,2650,0.265
1921,1,1921,1.20151E+24,1922,1.20151E+23,41.537158,-120.321899,13971,2745,0.2745
1922,1,1922,1.20151E+24,1923,1.20151E+23,41.226979,-120.789751,22938,1035,0.1035
1923,1,1923,1.20151E+24,1924,1.20151E+23,41.226979,-120.789751,22938,1035,0.1035
1924,1,1924,1.20151E+24,1925,1.20151E+23,41.320847,-120.996629,20211,3545,0.3545
1925,1,1925,1.20151E+24,1926,1.20151E+23,41.351458,-121.085257,19001,3344,0.3344
1926,1,1926,1.20151E+24,1927,1.20151E+23,37.783372,-118.978552,116523,1231,0.1231
1927,1,1927,1.20151E+24,1928,1.20151E+23,38.339981,-119.054948,102840,770,0.077
1928,1,1928,1.20151E+24,1929,1.20151E+23,37.710187,-119.017811,118458,2355,0.2355
1929,1,1929,1.20151E+24,1930,1.20151E+23,36.739594,-121.505436,146788,7490,0.749
1930,1,1930,1.20151E+24,1931,1.20151E+23,36.537601,-121.615725,152829,7188,0.7188
1931,1,1931,1.20151E+24,1932,1.20151E+23,36.379125,-121.608909,157776,4809,0.4809
1932,0,1932,1.20151E+24,1933,1.20151E+23,38.436507,-122.422368,0,0,0
1933,1,1933,1.20151E+24,1934,1.20151E+23,39.43534,-120.0878,76595,3382,0.3382
1934,1,1934,1.20151E+24,1935,1.20151E+23,39.407646,-120.723236,77030,4046,0.4046
1935,1,1935,1.20151E+24,1936,1.20151E+23,39.405867,-120.842659,77260,1439,0.1439
1936,1,1936,1.20151E+24,1937,1.20151E+23,39.057324,-120.677653,85269,5598,0.5598
1937,1,1937,1.20151E+24,1938,1.20151E+23,39.059849,-120.982344,85049,4306,0.4306
1938,1,1938,1.20151E+24,1939,1.20151E+23,39.097919,-120.546835,84285,4050,0.405
1939,1,1939,1.20151E+24,1940,1.20151E+23,39.06826,-120.369648,85097,4098,0.4098
1940,1,1940,1.20151E+24,1941,1.20151E+23,39.177766,-120.198823,82679,5120,0.512
1941,1,1941,1.20151E+24,1942,1.20151E+23,39.243933,-120.378042,81076,2890,0.289
1942,1,1942,1.20151E+24,1943,1.20151E+23,39.253262,-120.082627,81099,4488,0.4488
1943,1,1943,1.20151E+24,1944,1.20151E+23,39.262582,-120.555659,80584,3463,0.3463
1944,1,1944,1.20151E+24,1945,1.20151E+23,39.864062,-120.825366,65566,6644,0.6644
1945,1,1945,1.20151E+24,1946,1.20151E+23,40.147678,-121.137141,57123,2781,0.2781
1946,1,1946,1.20151E+24,1947,1.20151E+23,39.886544,-120.457098,65026,2009,0.2009
1947,1,1947,1.20151E+24,1948,1.20151E+23,40.216567,-120.499846,55101,1911,0.1911
1948,1,1948,1.20151E+24,1949,1.20151E+23,39.746588,-120.450176,68936,3924,0.3924
1949,1,1949,1.20151E+24,1950,1.20151E+23,39.945065,-120.319706,63369,2486,0.2486
1950,1,1950,1.20151E+24,1951,1.20151E+23,39.868378,-121.258285,65532,6265,0.6265
1951,1,1951,1.20151E+24,1952,1.20151E+23,40.082235,-120.641114,59259,4382,0.4382
1952,1,1952,1.20151E+24,1953,1.20151E+23,40.197247,-121.274459,55644,2743,0.2743
1953,1,1953,1.20151E+24,1954,1.20151E+23,40.327248,-121.14989,51802,1933,0.1933
1954,1,1954,1.20151E+24,1955,1.20151E+23,40.048277,-120.482894,60478,3181,0.3181
1955,1,1955,1.20151E+24,1956,1.20151E+23,40.038563,-120.763456,60748,2401,0.2401
1956,1,1956,1.20151E+24,1957,1.20151E+23,40.038563,-120.763456,60748,2401,0.2401
1957,1,1957,1.20151E+24,1958,1.20151E+23,39.767043,-120.591699,68417,2155,0.2155
1958,1,1958,1.20151E+24,1959,1.20151E+23,40.00008,-121.088705,61603,6873,0.6873
1959,1,1959,1.20151E+24,1960,1.20151E+23,39.927255,-120.117787,63936,1667,0.1667
1960,1,1960,1.20151E+24,1961,1.20151E+23,40.09516,-120.304626,58984,3016,0.3016
1961,1,1961,1.20151E+24,1962,1.20151E+23,40.358126,-121.281668,50516,2037,0.2037
1962,1,1962,1.20151E+24,1963,1.20151E+23,36.862962,-121.587785,143177,5392,0.5392
1963,1,1963,1.20151E+24,1964,1.20151E+23,34.203161,-116.778597,241350,1655,0.1655
1964,1,1964,1.20151E+24,1965,1.20151E+23,34.237921,-117.251584,240586,7454,0.7454
1965,1,1965,1.20151E+24,1966,1.20151E+23,34.237921,-117.251584,240586,7454,0.7454
1966,1,1966,1.20151E+24,1967,1.20151E+23,35.509452,-120.781981,189333,7097,0.7097
1967,1,1967,1.20151E+24,1968,1.20151E+23,37.039513,-121.682522,138302,7925,0.7925
1968,1,1968,1.20151E+24,1969,1.20151E+23,36.991168,-121.984528,139662,532,0.0532
1969,1,1969,1.20151E+24,1970,1.20151E+23,37.190293,-122.126664,133441,7215,0.7215
1970,1,1970,1.20151E+24,1971,1.20151E+23,37.072348,-121.841028,137449,7330,0.733
1971,1,1971,1.20151E+24,1972,1.20151E+23,40.95367,-122.031921,30965,5803,0.5803
1972,1,1972,1.20151E+24,1973,1.20151E+23,41.094771,-122.024003,26491,7294,0.7294
1973,1,1973,1.20151E+24,1974,1.20151E+23,40.770774,-121.994355,36629,2687,0.2687
1974,1,1974,1.20151E+24,1975,1.20151E+23,41.066511,-122.147753,27371,5412,0.5412
1975,1,1975,1.20151E+24,1976,1.20151E+23,41.152799,-121.69692,25005,2045,0.2045
1976,1,1976,1.20151E+24,1977,1.20151E+23,41.074867,-121.859623,27393,2233,0.2233
1977,1,1977,1.20151E+24,1978,1.20151E+23,40.866892,-122.451552,33301,4650,0.465
1978,1,1978,1.20151E+24,1979,1.20151E+23,40.866892,-122.451552,33301,4650,0.465
1979,1,1979,1.20151E+24,1980,1.20151E+23,40.896577,-122.157359,32742,3535,0.3535
1980,1,1980,1.20151E+24,1981,1.20151E+23,40.613812,-121.827691,41640,1368,0.1368
1981,1,1981,1.20151E+24,1982,1.20151E+23,40.613812,-121.827691,41640,1368,0.1368
1982,1,1982,1.20151E+24,1983,1.20151E+23,40.945186,-122.318292,30943,4207,0.4207
1983,1,1983,1.20151E+24,1984,1.20151E+23,40.820474,-121.684525,35130,381,0.0381
1984,1,1984,1.20151E+24,1985,1.20151E+23,40.820474,-121.684525,35130,381,0.0381
1985,1,1985,1.20151E+24,1986,1.20151E+23,40.318614,-123.009911,50704,4284,0.4284
1986,1,1986,1.20151E+24,1987,1.20151E+23,39.661613,-120.245718,71114,3495,0.3495
1987,1,1987,1.20151E+24,1988,1.20151E+23,39.661613,-120.245718,71114,3495,0.3495
1988,1,1988,1.20151E+24,1989,1.20151E+23,39.450327,-120.242425,76099,2644,0.2644
1989,1,1989,1.20151E+24,1990,1.20151E+23,39.509985,-121.032391,74625,8031,0.8031
1990,1,1990,1.20151E+24,1991,1.20151E+23,39.623341,-120.275719,71841,3772,0.3772
1991,1,1991,1.20151E+24,1992,1.20151E+23,39.538925,-120.733566,73915,6077,0.6077
1992,1,1992,1.20151E+24,1993,1.20151E+23,39.578998,-120.87969,72965,4593,0.4593
1993,1,1993,1.20151E+24,1994,1.20151E+23,39.596006,-120.597671,72525,6139,0.6139
1994,1,1994,1.20151E+24,1995,1.20151E+23,39.572329,-120.408965,73237,4304,0.4304
1995,1,1995,1.20151E+24,1996,1.20151E+23,41.825187,-122.937363,4536,4524,0.4524
1996,1,1996,1.20151E+24,1997,1.20151E+23,41.937597,-122.154052,2001,1882,0.1882
1997,1,1997,1.20151E+24,1998,1.20151E+23,41.234376,-122.228255,22240,3778,0.3778
1998,1,1998,1.20151E+24,1999,1.20151E+23,41.435788,-122.07318,16058,3796,0.3796
1999,1,1999,1.20151E+24,2000,1.20151E+23,41.482937,-121.763441,15000,3577,0.3577
2000,1,2000,1.20151E+24,2001,1.20151E+23,41.580373,-121.63415,12155,1447,0.1447
2001,1,2001,1.20151E+24,2002,1.20151E+23,41.580373,-121.63415,12155,1447,0.1447
2002,1,2002,1.20151E+24,2003,1.20151E+23,41.696467,-122.278277,8413,5270,0.527
2003,1,2003,1.20151E+24,2004,1.20151E+23,41.584984,-121.961421,11848,2118,0.2118
2004,1,2004,1.20151E+24,2005,1.20151E+23,41.629768,-121.76395,10727,3159,0.3159
2005,1,2005,1.20151E+24,2006,1.20151E+23,41.697821,-122.760029,8101,2771,0.2771
2006,1,2006,1.20151E+24,2007,1.20151E+23,41.86804,-122.30769,3807,2430,0.243
2007,1,2007,1.20151E+24,2008,1.20151E+23,41.339519,-122.878184,18572,5116,0.5116
2008,1,2008,1.20151E+24,2009,1.20151E+23,41.402788,-122.410325,16858,2585,0.2585
2009,1,2009,1.20151E+24,2010,1.20151E+23,41.305162,-122.067721,20138,3581,0.3581
2010,1,2010,1.20151E+24,2011,1.20151E+23,41.305162,-122.067721,20138,3581,0.3581
2011,1,2011,1.20151E+24,2012,1.20151E+23,41.307766,-121.715247,20165,5292,0.5292
2012,1,2012,1.20151E+24,2013,1.20151E+23,41.280314,-122.180905,20728,3009,0.3009
